story_id,keyword_id,keyword
11062,6647,tragen Berge zusammen
12592,52,Räuber
17427,810,Varia
6323,5229,Friede in der Welt
10233,223,Viting
13942,7012,Mäuse machen etc.
12241,354,Berg
16532,473,Schweden
18425,91,dead
17892,440,destruction
19823,496,"Wiederkehr, Totenhemd"
5171,307,Wasser
17074,812,varia
17852,32,Hexe
13625,53,robbers
16680,3696,Spuk
8534,32,Hexe
8297,442,Stadt
14673,4879,Dörfer
19279,2087,"Ort, Orte, wo Räuber hausen"
3920,1159,"wo, Aufenthaltsort"
12634,45,Lokalsage
16424,2605,"Körperteile, Rippe etc."
16716,8652,Federow
16772,1230,Untergangssage
16541,12704,"buffalo's head, coat of arms"
9260,3487,Kirche (Gebäude)
4616,360,Frau
10873,29,witches
14166,11323,unterschlagen
6841,289,Stein
4201,30,on cattle
17183,929,Buttern
9492,9497,schwören
4699,93,Toter
16315,943,Thunderstorm
17499,180,The ample meal
12992,16,sacrilege
3033,91,dead
14582,55,Störtebecker - Gödeke Michel
13801,205,local legends: churches and passages
17718,180,The ample meal
10969,7289,Kyffhäuser: Kaiser im Berg
299,253,tragen
15594,149,Maitag
6860,80,werewolf
17946,2880,Gang
8301,32,Hexe
677,19,Scheidengänger
6258,5329,Werwolf als Viehdieb
7966,253,tragen
8341,7020,Blocksberg Mahl
10529,307,Wasser
13777,1064,"Unschuldig: Taube, Torgelow etc."
9791,395,treasure
18167,45,Lokalsage
3765,29,witches
16126,1137,Hexenhalfter
12266,2413,Engelland
5960,398,goldene Wiege
2263,233,"Tiersagen, Märchen I"
717,72,local legends: varia
7160,16,sacrilege
5586,555,moort
17990,91,dead
4210,91,dead
12122,2276,Ghost
16559,480,Haberlandt
5069,5070,Gutsherrin
12501,253,tragen
17286,271,"Verwandlung, Werwolf"
5605,31,Vieh
14256,45,Lokalsage
17065,554,Taufe
10377,91,dead
14762,1559,Allg.
9718,32,Hexe
4430,169,The shot werewolf
3267,29,witches
16247,420,"Persönlichkeiten, Familie etc."
4716,810,Varia
5211,45,Lokalsage
14771,394,haunting animals
10120,5,Danish people
7692,4,historical legends
16275,955,devil's confederate
4731,900,Mountain open
12825,91,dead
17238,3677,stark
2987,93,Toter
6844,290,giants
7597,16,sacrilege
16021,14729,verzehren
17402,4661,Maus
3739,140,When
10090,16,sacrilege
15545,235,Storch
11065,91,dead
8136,741,Blutfleck
5392,1775,not to fear
16974,16,sacrilege
14705,223,Viting
8183,290,giants
4749,290,giants
19305,45,Lokalsage
17247,4435,Riemen
19769,307,Wasser
2823,967,Scharfrichter
7050,7053,"Augen, Art"
15114,52,Räuber
9550,29,witches
4312,986,"30-/100-year war, blending"
8837,4654,totschlagen
6015,480,Haberlandt
15549,256,Ring
11165,714,Holz
7219,140,When
7381,91,dead
19264,4,historical legends
19137,16,sacrilege
608,16,sacrilege
5509,29,witches
8031,2350,jagen
940,16,sacrilege
1904,331,Lit.
2148,117,quid
14061,1078,Johannismiddag
9919,1227,Untergang: Lit.
1982,16,sacrilege
16195,93,Toter
13942,32,Hexe
17482,16,sacrilege
11344,250,"Kette tragen, Ring"
9194,290,giants
8587,870,"Tote red., erste Frau, Mutter"
16896,2992,Hingerichteter
6033,45,Lokalsage
1278,970,Melken
16850,80,werewolf
1048,938,Kloster
7131,32,Hexe
16356,3487,Kirche (Gebäude)
15792,15796,Pille
242,256,Ring
17016,72,local legends: varia
13782,3242,Botschaft vom Jenseits
17630,869,Mutter
17473,72,local legends: varia
2723,16,sacrilege
1220,1228,Hufeisen verkehrt
16193,271,"Verwandlung, Werwolf"
17895,16135,Wolfsriemen
5859,928,buttern
5143,5145,geboren werden
8935,1211,Robber-knight
10044,3980,Totentrauung
12960,10250,Spruch
17304,16170,Verwandlung in einen Hund
16890,1853,Russe
15248,29,witches
19396,929,Buttern
1435,784,wissen
19936,200,"Tiersage, Schwein - Pfannkuchen, der dicke fette Pfannkuchen"
15267,1775,not to fear
6910,5014,Johannisnacht
14003,16,sacrilege
6560,233,"Tiersagen, Märchen I"
8871,3066,Dorf
19170,2413,Engelland
10185,10186,Husmus
14740,91,dead
2307,93,Toter
15821,2261,Kutscher
15140,52,Räuber
8805,1559,Allg.
1987,29,witches
13441,13445,Stachel
18945,18952,Forschung
10204,957,"Pumpfuß, Columbus"
16189,16192,Sliepkoor
12947,8033,Jungfrau
3059,482,Edelleute
17637,93,Toter
6613,16,sacrilege
16193,169,The shot werewolf
9603,7060,Schinnerhannes
10754,10756,Grube
2738,784,wissen
5638,503,Treasure hunter
3684,836,Raubritter
6043,784,wissen
1427,810,Varia
11812,7012,Mäuse machen etc.
19246,2554,"waschen, sich"
2025,80,werewolf
5596,848,"Pferd, allg. Abwehr etc."
18295,946,"French people etc., search town"
12839,351,Schatzsage
4571,938,Kloster
15296,93,Toter
18630,2556,Liebeszauber
17431,7119,Geldbrennen: Mädchen holt Kohle von Backofen
19972,1091,unterirdischer Gang
15797,1162,Gälknoeker
13880,257,Kette
7987,976,Galgen
16365,480,Haberlandt
5707,440,destruction
10495,496,"Wiederkehr, Totenhemd"
16466,1224,"Burg, Schloss, Signal"
16236,407,Totenmesse
3562,235,Storch
11774,250,"Kette tragen, Ring"
2263,301,"Wolf und Fuchs auf der Hochzeit, Kranker trägt Gesunden"
17487,3697,Haunt
11607,555,moort
1615,1616,noble family
7287,354,Berg
10016,4,historical legends
10350,290,giants
12336,2367,Schürze
17835,4,historical legends
5664,29,witches
15745,5331,Viehdieb
13175,290,giants
9260,1360,Grab
18945,2216,Teufelssage
12345,8264,Orakel
13317,1064,"Unschuldig: Taube, Torgelow etc."
9875,91,dead
15307,12868,"Bäume, auf Hunden, Sense, Tannen"
6906,16,sacrilege
16762,20,Man who move the boundaries
16308,986,"30-/100-year war, blending"
19586,928,buttern
12804,955,devil's confederate
18551,555,moort
2545,19,Scheidengänger
8523,1393,"ablassen, See ausmessen etc."
9436,1775,not to fear
10163,32,Hexe
15615,64,Blocksberg varia
18569,91,dead
8215,870,"Tote red., erste Frau, Mutter"
14542,250,"Kette tragen, Ring"
4765,31,Vieh
4146,16,sacrilege
19454,91,dead
16830,1798,sehen
12062,354,Berg
9752,3676,Starke Leute
10544,72,local legends: varia
322,52,Räuber
19783,2229,Geld
4236,16,sacrilege
14077,29,witches
9370,16,sacrilege
242,16,sacrilege
17941,189,Volksmärchen
3494,1775,not to fear
17295,3955,schlagen
11552,4,historical legends
15196,5071,Schimmel (Pferd)
18522,848,"Pferd, allg. Abwehr etc."
9722,3280,Laus
18097,18098,War chest
6848,93,Toter
7399,91,dead
8523,545,See (der)
4080,4081,Grab etc.
7276,63,Blocksberg
16227,1091,unterirdischer Gang
2221,232,Tiermärchen
18187,45,Lokalsage
17522,205,local legends: churches and passages
10255,205,local legends: churches and passages
6752,16,sacrilege
14960,3677,stark
11850,6441,Seeräuber Varia
14256,718,"Mountain: singing, thunder etc."
16739,395,treasure
14063,52,Räuber
18474,16,sacrilege
12592,53,robbers
15151,4,historical legends
11890,29,witches
18904,30,on cattle
4705,70,Horse shoe etc.
9492,9498,Pfennig
1890,195,Tiersage
12104,290,giants
5366,482,Edelleute
13619,400,heben
434,437,"Taters, krup unner"
9182,91,dead
15389,986,"30-/100-year war, blending"
5472,16,sacrilege
13587,784,wissen
18745,2367,Schürze
15876,288,werfen Steine
3227,555,moort
12935,1394,ablassen
13705,6641,Seele
10026,10029,Halseisen
13304,332,bells
5653,986,"30-/100-year war, blending"
14410,395,treasure
17664,93,Toter
5439,45,Lokalsage
14623,2087,"Ort, Orte, wo Räuber hausen"
11730,250,"Kette tragen, Ring"
19012,180,The ample meal
12372,6689,to see leftovers
12634,5267,"Wenden: Schlacht, Heiden"
7792,223,Viting
15213,938,Kloster
6733,351,Schatzsage
8240,2278,Geister
8611,8227,demons
8969,560,Zwergensage
6212,6214,weiblich: Spinnen
14069,16,sacrilege
17611,93,Toter
18184,91,dead
11074,1503,Tod varia
12385,16,sacrilege
5400,371,Lenore
18142,4,historical legends
10578,955,devil's confederate
17144,7119,Geldbrennen: Mädchen holt Kohle von Backofen
7645,1333,Butter
677,20,Man who move the boundaries
10417,6756,Wassermann
17155,16,sacrilege
12628,91,dead
5761,599,Ewig Leben: I
19189,292,Riese
6202,290,giants
10388,354,Berg
4496,72,local legends: varia
19532,937,Kirche
3952,43,Ritter
17069,364,Pferd
18579,797,Blutstropfen etc.
14025,16,sacrilege
16606,223,Viting
3376,555,moort
13194,7289,Kyffhäuser: Kaiser im Berg
9313,395,treasure
17637,91,dead
7388,4,historical legends
4057,16,sacrilege
11448,232,Tiermärchen
9700,29,witches
14590,117,quid
4693,16,sacrilege
15196,360,Frau
14003,482,Edelleute
17010,13719,Cat
16293,929,Buttern
7027,32,Hexe
6463,72,local legends: varia
10533,3652,Mordkrug etc.
17729,53,robbers
1531,16,sacrilege
8280,937,Kirche
11766,292,Riese
15500,1717,Sieve border
12107,93,Toter
9647,72,local legends: varia
11631,91,dead
5989,91,dead
6168,6173,Strumpf
14646,7863,"Schellfisch, Placken"
1165,600,ewig
11174,869,Mutter
38,42,Family
9253,360,Frau
10528,131,French people
17192,784,wissen
11464,256,Ring
17885,4,historical legends
1846,4,historical legends
6669,1559,Allg.
12761,80,werewolf
1278,29,witches
12602,54,Störtebecker
18917,214,"Historic, elderly"
11890,10649,alt
4463,937,Kirche
12665,4,historical legends
1478,1485,bewachen
1553,731,"Kenntnis von den Wenden, meckl."
15346,292,Riese
3032,929,Buttern
8371,16,sacrilege
2160,72,local legends: varia
16084,1107,"Buttern, Melken"
16756,29,witches
9591,72,local legends: varia
15556,91,dead
9888,354,Berg
11491,6587,"Tiere: Sagen, Märchen etc."
16141,3519,Dog
14782,91,dead
15013,929,Buttern
12867,555,moort
10929,7390,Meineid
15433,2413,Engelland
6284,232,Tiermärchen
16775,29,witches
3380,1712,Victim
12094,250,"Kette tragen, Ring"
12952,602,Plut (Teil einer Semmel)
7966,256,Ring
18270,1659,Schmied
11464,1197,fressen
5924,354,Berg
3194,848,"Pferd, allg. Abwehr etc."
6382,2018,Schatz
11785,7012,Mäuse machen etc.
14760,93,Toter
12930,4,historical legends
18423,29,witches
2495,2498,zurückkommen
3356,437,"Taters, krup unner"
299,306,Speisekammer
11654,4081,Grab etc.
11527,9192,little Peter
7081,93,Toter
11447,1162,Gälknoeker
19274,205,local legends: churches and passages
14694,256,Ring
15064,41,local legends
14951,1373,Berg: heilige Berge; Zwerge
15706,40,Familie
13844,16,sacrilege
16652,29,witches
2572,986,"30-/100-year war, blending"
18179,4,historical legends
19497,1405,Wallenstein
13573,407,Totenmesse
15064,39,Knight varia
3420,16,sacrilege
6487,1201,bluten
12981,32,Hexe
18611,711,Mensch
19079,2314,Werber
3402,440,destruction
11591,2798,Berge hohl
14397,8,"Sage, historische"
11142,407,Totenmesse
9583,45,Lokalsage
10972,2476,einmauern
13454,250,"Kette tragen, Ring"
11925,29,witches
4444,2880,Gang
8943,32,Hexe
15424,11614,to walk
17629,4,historical legends
1104,29,witches
10675,591,tanzen
18208,6895,wie greifen
1922,440,destruction
17304,80,werewolf
11002,11005,Chimken etc.
16559,6021,Edelfrau
3032,29,witches
2877,395,treasure
8467,29,witches
12480,29,witches
9231,7235,Etmylogie Lit.
16928,292,Riese
13659,1230,Untergangssage
16131,600,ewig
17543,16,sacrilege
12899,29,witches
1728,1729,burried an old
18293,784,wissen
18892,52,Räuber
4191,836,Raubritter
14253,13905,Wind
9398,45,Lokalsage
17940,91,dead
13862,4262,Häkel etc.
1048,937,Kirche
5843,929,Buttern
15041,29,witches
322,331,Lit.
17482,1729,burried an old
5859,1107,"Buttern, Melken"
16978,626,Ewiger Jude
821,833,Bridge
11652,732,Mecklenburg
10921,929,Buttern
961,32,Hexe
2579,711,Mensch
2370,437,"Taters, krup unner"
9040,16,sacrilege
18607,1988,Glocke
19457,19459,Rostock Sagen
17857,5267,"Wenden: Schlacht, Heiden"
18257,16,sacrilege
14747,4,historical legends
4328,248,Kind
16747,8,"Sage, historische"
19172,289,Stein
17917,440,destruction
12899,928,buttern
4651,2229,Geld
18179,732,Mecklenburg
5098,72,local legends: varia
7431,16,sacrilege
15837,1775,not to fear
11676,91,dead
16107,955,devil's confederate
6661,6662,Tote: unverweslich
12718,503,Treasure hunter
19092,1197,fressen
6374,4477,Ehemann
12361,1224,"Burg, Schloss, Signal"
1243,1064,"Unschuldig: Taube, Torgelow etc."
8216,1264,Grausame Herren
15174,395,treasure
16671,1229,Signal
19389,937,Kirche
5211,349,Schloss (Bauwerk)
6200,334,Fachliteratur
8044,70,Horse shoe etc.
10895,7020,Blocksberg Mahl
2415,2416,"Entheiligung des Feiertages, Karfreitag"
9069,29,witches
1926,140,When
5720,5724,Schäferknecht
6286,16,sacrilege
18470,32,Hexe
3718,29,witches
6398,29,witches
6592,4867,Tagelöhner
19618,16,sacrilege
3910,91,dead
5821,80,werewolf
2570,4,historical legends
9911,503,Treasure hunter
12122,1162,Gälknoeker
6617,5,Danish people
17782,4,historical legends
4594,440,destruction
4836,4066,Totenkopf etc.
9775,3677,stark
13554,223,Viting
17857,394,haunting animals
5022,305,rut
11100,330,Literature
1239,420,"Persönlichkeiten, Familie etc."
8631,91,dead
4111,900,Mountain open
17493,30,on cattle
14122,599,Ewig Leben: I
11291,2087,"Ort, Orte, wo Räuber hausen"
15894,15898,Revolution
16775,64,Blocksberg varia
7310,2276,Ghost
10690,1211,Robber-knight
3149,440,destruction
2190,2191,Pale girl
9614,7018,Mahl
14235,16,sacrilege
14637,3353,brennen
18350,7125,Neujahrsmorgen
6318,16,sacrilege
6655,6656,entrückt: Varia
18361,16,sacrilege
10172,52,Räuber
2682,2686,bauen
4325,466,Kirchliches
1330,593,Fenster
7822,54,Störtebecker
8955,2087,"Ort, Orte, wo Räuber hausen"
9004,53,robbers
8931,91,dead
6635,195,Tiersage
15354,292,Riese
3600,4,historical legends
13940,378,Picture
9085,195,Tiersage
17780,869,Mutter
281,111,from the french period
2788,32,Hexe
17187,29,witches
16090,440,destruction
13071,52,Räuber
10377,93,Toter
10579,292,Riese
12756,292,Riese
19442,93,Toter
3231,937,Kirche
1622,91,dead
623,16,sacrilege
12081,335,Robber varia
16633,52,Räuber
17505,848,"Pferd, allg. Abwehr etc."
17379,1107,"Buttern, Melken"
4126,131,French people
1298,440,destruction
7766,29,witches
9550,1137,Hexenhalfter
11611,93,Toter
17053,16,sacrilege
16974,16975,Snick
13857,80,werewolf
8226,8229,to measure
8833,1502,Totensage
18228,16,sacrilege
7506,7507,Geldfeuer: Warnung nicht zum dritten Mal zu kommen
7810,63,Blocksberg
13948,53,robbers
5720,809,Teufel
13867,1503,Tod varia
17577,555,moort
18813,200,"Tiersage, Schwein - Pfannkuchen, der dicke fette Pfannkuchen"
14448,4661,Maus
17257,91,dead
3124,1323,Berg nicht fortschaffen
9966,71,Hufeisen
342,355,Unterirdische
19539,2069,General
19827,4,historical legends
12839,53,robbers
14779,2364,Schürze platzt
4401,16,sacrilege
13191,7808,Bier
16972,93,Toter
10441,16,sacrilege
7770,32,Hexe
7490,72,local legends: varia
14940,826,weiblich
17568,39,Knight varia
16934,626,Ewiger Jude
4827,626,Ewiger Jude
2120,32,Hexe
17291,16,sacrilege
11322,16,sacrilege
17920,2204,Stall
11217,6609,Streiche
13317,971,Blut
10882,2266,Schwanz
10834,52,Räuber
9961,5115,Nixe
3103,29,witches
15288,16,sacrilege
4463,440,destruction
12426,8391,"Musik, allgemein"
15702,29,witches
19580,929,Buttern
18120,543,Opfer
16665,364,Pferd
19135,415,water
10205,52,Räuber
5793,466,Kirchliches
16066,32,Hexe
3555,1616,noble family
5656,930,Löffel
5400,93,Toter
8676,545,See (der)
17608,1686,Lattenspringer (moonstruck)
17248,16,sacrilege
17765,1224,"Burg, Schloss, Signal"
4236,4237,Hausmädchen
7988,91,dead
2922,826,weiblich
15320,354,Berg
6422,72,local legends: varia
16671,1231,"Hufeisen, verkehrt"
11074,91,dead
10644,4661,Maus
17895,80,werewolf
6294,3369,Wechselbalg I
7503,6756,Wassermann
11516,292,Riese
16744,53,robbers
5515,4123,wie See entstanden etc.
12012,929,Buttern
13871,93,Toter
7962,223,Viting
11846,72,local legends: varia
3776,64,Blocksberg varia
6288,1162,Gälknoeker
10723,2626,Fischersagen
3886,3890,Backaben
6490,64,Blocksberg varia
14030,2087,"Ort, Orte, wo Räuber hausen"
19189,288,werfen Steine
15099,45,Lokalsage
8282,250,"Kette tragen, Ring"
8914,53,robbers
18347,32,Hexe
18517,29,witches
15304,580,Hemd
4740,561,to purge the bowels
11181,150,wann
12638,2364,Schürze platzt
14003,480,Haberlandt
18121,1717,Sieve border
17770,2223,Elster lehrt Taube Nest bauen
5544,72,local legends: varia
3316,31,Vieh
655,93,Toter
8102,16,sacrilege
12470,29,witches
18212,718,"Mountain: singing, thunder etc."
19019,8764,Hahn
2200,402,Kuh
6513,91,dead
7437,429,"Krieg, siebenjähriger"
16519,93,Toter
4749,292,Riese
19709,364,Pferd
5013,3703,Egge
18877,32,Hexe
6161,480,Haberlandt
14235,938,Kloster
166,169,The shot werewolf
8896,7910,"Storch: große Mauer, Läversee"
19769,16,sacrilege
6338,2614,morgen
8615,440,destruction
6500,711,Mensch
3682,80,werewolf
9791,398,goldene Wiege
14542,7288,Kaiser
15700,288,werfen Steine
13378,6641,Seele
15384,5172,"Victim, last hour has come"
12903,32,Hexe
13822,205,local legends: churches and passages
2754,2755,Arbeitsfrau
14077,14083,Ruhm
14066,5116,Water nymph
687,16,sacrilege
1129,929,Buttern
18631,741,Blutfleck
13903,7390,Meineid
16287,741,Blutfleck
1858,289,Stein
2924,91,dead
3760,93,Toter
4841,4,historical legends
19389,466,Kirchliches
7416,496,"Wiederkehr, Totenhemd"
14133,496,"Wiederkehr, Totenhemd"
16785,3822,gut
17895,4435,Riemen
6467,784,wissen
16742,29,witches
19000,1988,Glocke
5893,16,sacrilege
11551,6641,Seele
16444,332,bells
18910,18911,Klabautermann: quid facit
4579,986,"30-/100-year war, blending"
10261,253,tragen
2200,2204,Stall
11654,1360,Grab
9699,1211,Robber-knight
14961,351,Schatzsage
9853,290,giants
13418,16,sacrilege
4391,4,historical legends
10909,482,Edelleute
12361,1226,Burg
2928,4,historical legends
19438,2202,Worauf
6500,6505,Grütt
7680,246,Halskette
10290,8307,mager
4544,91,dead
9190,8264,Orakel
16130,4,historical legends
4238,16,sacrilege
9456,42,Family
15988,93,Toter
19639,1665,Ofen
8031,257,Kette
18989,440,destruction
6308,6313,Fische im Eis angeln
11935,8356,"Juden, Hostie"
19253,205,local legends: churches and passages
19543,1395,ausmessen
18015,292,Riese
12697,1248,Esche
11086,16,sacrilege
2870,72,local legends: varia
14620,53,robbers
1435,91,dead
5756,1137,Hexenhalfter
2518,810,Varia
6137,4,historical legends
4105,29,witches
9970,826,weiblich
18600,1025,Hund
18797,1162,Gälknoeker
16268,4,historical legends
16874,93,Toter
14122,600,ewig
5275,1616,noble family
16438,16,sacrilege
10568,3249,Mäuseturm
12607,4034,"Gegenstände, Geräte Varia"
13573,91,dead
18763,420,"Persönlichkeiten, Familie etc."
11879,1459,Steine
2621,4,historical legends
17269,7030,Tisch
18643,16,sacrilege
2859,45,Lokalsage
1573,710,An Menschen
3977,289,Stein
2563,584,Stube
10182,16,sacrilege
13488,3,Däne
7050,615,Tod
8142,496,"Wiederkehr, Totenhemd"
17240,91,dead
12742,330,Literature
5582,5583,Hand aus Grab
16608,5331,Viehdieb
13253,407,Totenmesse
16998,332,bells
11749,555,moort
8031,8032,anleggen
6258,5331,Viehdieb
14342,16,sacrilege
19791,334,Fachliteratur
12470,12471,Zwölfte
18761,2314,Werber
14653,16,sacrilege
8377,7130,Jump
11252,986,"30-/100-year war, blending"
3795,29,witches
15808,4,historical legends
8857,29,witches
15230,15032,Mineral spring / holy spring
12848,6254,Hemd etc.
12258,332,bells
6161,6166,Ägd
18503,32,Hexe
2123,32,Hexe
19202,407,Totenmesse
10544,900,Mountain open
4907,1686,Lattenspringer (moonstruck)
7340,16,sacrilege
13321,582,laufen
19041,1323,Berg nicht fortschaffen
15205,15208,Lover
15364,986,"30-/100-year war, blending"
2084,52,Räuber
16195,91,dead
17712,80,werewolf
2066,2071,Commander: so true
4153,615,Tod
9888,292,Riese
15422,8,"Sage, historische"
4817,733,Wenden (Nation)
14092,7114,Uterhard
3004,3011,Waisenmädchen
17431,826,weiblich
11634,4,historical legends
804,205,local legends: churches and passages
16301,16,sacrilege
7455,7456,Knothole
17812,869,Mutter
9663,9664,Arzt
7467,1717,Sieve border
8321,7012,Mäuse machen etc.
8626,3326,entrückt
4807,710,An Menschen
18186,290,giants
4112,32,Hexe
18326,3352,umbringen
19851,394,haunting animals
10708,16,sacrilege
2525,20,Man who move the boundaries
12540,2532,Belagerung
19460,420,"Persönlichkeiten, Familie etc."
5549,599,Ewig Leben: I
1715,555,moort
4226,72,local legends: varia
12960,2994,Stock
7273,29,witches
8626,91,dead
1523,741,Blutfleck
3272,72,local legends: varia
17780,93,Toter
15174,4,historical legends
6033,900,Mountain open
2180,139,reiten
10563,93,Toter
18591,18594,hineinkommen
13083,1137,Hexenhalfter
19503,440,destruction
6332,440,destruction
2559,371,Lenore
12346,12349,Schweineknecht
2746,41,local legends
3860,591,tanzen
19755,91,dead
18520,900,Mountain open
4997,64,Blocksberg varia
6224,6225,Kirchrock
752,626,Ewiger Jude
9651,29,witches
14530,976,Galgen
1510,440,destruction
5737,16,sacrilege
